#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2P,4000.0,0,ConsensusLogLL,-9029.651966859958,sim--706515689.msf,3628551
IPGS4K2P,4000.0,0,BestSampledLogLL,-Infinity,sim--706515689.msf,3628551
IPGS4K2P,4000.0,0,PartitionMetric,24.0,sim--706515689.msf,3628551
IPGS4K2P,4000.0,0,RobinsonFouldsMetric,1.5024547026546156,sim--706515689.msf,3628551
IPGS4K2P,4000.0,0,KuhnerFelsenstein,0.20552872258679558,sim--706515689.msf,3628551
IPGS4K2P,4000.0,1,ConsensusLogLL,-8789.870991297557,sim--706515689.msf,3627586
IPGS4K2P,4000.0,1,BestSampledLogLL,-Infinity,sim--706515689.msf,3627586
IPGS4K2P,4000.0,1,PartitionMetric,24.0,sim--706515689.msf,3627586
IPGS4K2P,4000.0,1,RobinsonFouldsMetric,1.1257297128614443,sim--706515689.msf,3627586
IPGS4K2P,4000.0,1,KuhnerFelsenstein,0.15440102071156767,sim--706515689.msf,3627586
IPGS4K2P,4000.0,2,ConsensusLogLL,-7578.816321251847,sim--706515689.msf,3634385
IPGS4K2P,4000.0,2,BestSampledLogLL,-Infinity,sim--706515689.msf,3634385
IPGS4K2P,4000.0,2,PartitionMetric,24.0,sim--706515689.msf,3634385
IPGS4K2P,4000.0,2,RobinsonFouldsMetric,1.1985138110474889,sim--706515689.msf,3634385
IPGS4K2P,4000.0,2,KuhnerFelsenstein,0.15775408179040193,sim--706515689.msf,3634385
IPGS4K2P,4000.0,3,ConsensusLogLL,-8222.843578807166,sim--706515689.msf,3731434
IPGS4K2P,4000.0,3,BestSampledLogLL,-Infinity,sim--706515689.msf,3731434
IPGS4K2P,4000.0,3,PartitionMetric,24.0,sim--706515689.msf,3731434
IPGS4K2P,4000.0,3,RobinsonFouldsMetric,1.8855478135891566,sim--706515689.msf,3731434
IPGS4K2P,4000.0,3,KuhnerFelsenstein,0.29706526899351465,sim--706515689.msf,3731434
IPGS4K2P,4000.0,4,ConsensusLogLL,-6484.915978123755,sim--706515689.msf,3644303
IPGS4K2P,4000.0,4,BestSampledLogLL,-Infinity,sim--706515689.msf,3644303
IPGS4K2P,4000.0,4,PartitionMetric,24.0,sim--706515689.msf,3644303
IPGS4K2P,4000.0,4,RobinsonFouldsMetric,1.1418803607752321,sim--706515689.msf,3644303
IPGS4K2P,4000.0,4,KuhnerFelsenstein,0.10817189527600116,sim--706515689.msf,3644303
IPGS4K2P,4000.0,5,ConsensusLogLL,-7630.134888788147,sim--706515689.msf,3622803
IPGS4K2P,4000.0,5,BestSampledLogLL,-Infinity,sim--706515689.msf,3622803
IPGS4K2P,4000.0,5,PartitionMetric,24.0,sim--706515689.msf,3622803
IPGS4K2P,4000.0,5,RobinsonFouldsMetric,1.2526169889662355,sim--706515689.msf,3622803
IPGS4K2P,4000.0,5,KuhnerFelsenstein,0.16813974808764828,sim--706515689.msf,3622803
IPGS4K2P,4000.0,6,ConsensusLogLL,-7045.334758991899,sim--706515689.msf,3642317
IPGS4K2P,4000.0,6,BestSampledLogLL,-Infinity,sim--706515689.msf,3642317
IPGS4K2P,4000.0,6,PartitionMetric,24.0,sim--706515689.msf,3642317
IPGS4K2P,4000.0,6,RobinsonFouldsMetric,1.2348289195468523,sim--706515689.msf,3642317
IPGS4K2P,4000.0,6,KuhnerFelsenstein,0.15055252711034334,sim--706515689.msf,3642317
IPGS4K2P,4000.0,7,ConsensusLogLL,-8530.545129818707,sim--706515689.msf,3627397
IPGS4K2P,4000.0,7,BestSampledLogLL,-Infinity,sim--706515689.msf,3627397
IPGS4K2P,4000.0,7,PartitionMetric,24.0,sim--706515689.msf,3627397
IPGS4K2P,4000.0,7,RobinsonFouldsMetric,1.053587657744243,sim--706515689.msf,3627397
IPGS4K2P,4000.0,7,KuhnerFelsenstein,0.1485336461732581,sim--706515689.msf,3627397
IPGS4K2P,4000.0,8,ConsensusLogLL,-6057.993479275497,sim--706515689.msf,3619287
IPGS4K2P,4000.0,8,BestSampledLogLL,-Infinity,sim--706515689.msf,3619287
IPGS4K2P,4000.0,8,PartitionMetric,24.0,sim--706515689.msf,3619287
IPGS4K2P,4000.0,8,RobinsonFouldsMetric,1.3029881556360294,sim--706515689.msf,3619287
IPGS4K2P,4000.0,8,KuhnerFelsenstein,0.15980448871242048,sim--706515689.msf,3619287
IPGS4K2P,4000.0,9,ConsensusLogLL,-6789.481578552191,sim--706515689.msf,3602384
IPGS4K2P,4000.0,9,BestSampledLogLL,-Infinity,sim--706515689.msf,3602384
IPGS4K2P,4000.0,9,PartitionMetric,24.0,sim--706515689.msf,3602384
IPGS4K2P,4000.0,9,RobinsonFouldsMetric,1.5463289195468524,sim--706515689.msf,3602384
IPGS4K2P,4000.0,9,KuhnerFelsenstein,0.21785961346769583,sim--706515689.msf,3602384
